Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,ATR,smooth_atr,atr_troughs,atr_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,smooth_day_0,smooth_day_1,smooth_day_2,smooth_day_3,smooth_day_4,smooth_day_5,smooth_angle_0,smooth_angle_1,smooth_angle_2,smooth_angle_3,smooth_angle_4,smooth_angle_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,atr_p1,atr_p2,atr_p3,atr_t1,atr_t2,atr_t3,atr_p1_date,atr_p2_date,atr_p3_date,atr_t1_date,atr_t2_date,atr_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2021-09-08,0.08726,0.087,,,0.125,0.18348,0.22979,0.26446,0.28571,0.13573,0.18623,-0.0505,-0.04088,-0.00962,,-0.051,40.96,-0.81,,,,,,,32.0,1.0,,,,,,,0.1,0.0,0.05357,-0.04821,1.11111,52.63158,,52.632,9.58558,41.37931,23.56322,,41.379,40.19608,36.69468,,40.196,0.12343,0.11559,,,-0.5592,-0.8098,-1.0223,-0.4631,-0.2506,-0.2125,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.087,0.185,0.0,2021-06-14,1999-01-01,1999-01-01,2021-09-08,2021-04-09,1999-01-01,0.0,-59.72,16.76,,,,0.0,10.0,6.0,0.0,0.0,0.0,0.0,-6.0,3.0,0.0,0.0,0.0,0.125,0.175,0.115,0.025,0.005,0.105,2021-09-08,2021-08-13,2021-08-09,2021-09-07,2021-08-11,2021-06-18,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,100.0,400.0,300100.0,-99.87,-37.48,29930.07,-0.051,-0.041,-0.014,-0.053,-0.044,-0.039,-0.04088,-0.03184,-0.02484,-0.03847,-0.02956,-0.03142,40.196,91.251,72.789,9.388,71.254,43.627,41.379,58.621,37.931,6.897,0.0,34.483,52.632,55.06,51.832,43.046,42.297,44.545,2021-09-08,2021-08-13,2021-06-17,2021-09-07,2021-08-11,2021-06-11,26.0,57.0,7.0,27.0,61.0,31.0,2021-09-08,2021-06-17,2021-06-11,2021-08-11,2021-06-15,2021-04-16,2021-09-08,2021-08-13,2021-08-09,2021-09-07,2021-08-11,2021-06-18,2021-09-08,2021-08-13,2021-08-09,2021-08-16,2021-08-11,2021-06-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300100,,,,p2n,,p2n,,n2p,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-09-14,0.08991,,,,,0.17398,0.22313,0.26041,0.28347,0.12408,0.17688,-0.0528,-0.04326,-0.00954,,,36.8,-0.81,,,,,,,28.0,1.0,,,,,,,-0.0,-0.065,0.03607,-0.05286,0.68243,40.56225,,,-12.06975,19.29825,22.5247,,,37.55199,38.21761,,,0.11925,0.11443,,,-0.6034,-0.8643,-1.0949,-0.4915,-0.2609,-0.2306,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.087,0.185,0.0,2021-06-14,1999-01-01,1999-01-01,2021-09-08,2021-04-09,1999-01-01,3.34,-59.72,16.76,,,,1.0,10.0,6.0,0.0,0.0,0.0,3.0,-6.0,3.0,0.0,0.0,0.0,0.125,0.175,0.115,0.025,0.005,0.105,2021-09-08,2021-08-13,2021-08-09,2021-09-07,2021-08-11,2021-06-18,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,400.0,300100.0,200100.0,-37.48,29930.07,66.53,-0.051,-0.041,-0.014,-0.053,-0.044,-0.039,-0.04088,-0.03184,-0.02484,-0.03847,-0.02956,-0.03142,40.196,91.251,72.789,9.388,71.254,43.627,41.379,58.621,37.931,6.897,0.0,34.483,52.632,55.06,51.832,43.046,42.297,44.545,2021-09-08,2021-08-13,2021-06-17,2021-09-07,2021-08-11,2021-06-11,26.0,57.0,7.0,27.0,61.0,31.0,2021-09-08,2021-06-17,2021-06-11,2021-08-11,2021-06-15,2021-04-16,2021-09-08,2021-08-13,2021-08-09,2021-09-07,2021-08-11,2021-06-18,2021-09-08,2021-08-13,2021-08-09,2021-08-16,2021-08-11,2021-06-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,p2n,,n2p,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-09-15,0.09496,,,0.005,,0.16098,0.21458,0.25535,0.2807,0.10576,0.16415,-0.05839,-0.04629,-0.0121,-0.058,,29.53,-0.81,,,,,,,27.0,1.0,,,,,,,-0.0,-0.055,0.03607,-0.05643,0.63924,38.99614,38.996,,-13.63586,0.0,20.22585,0.0,,33.63042,37.12616,33.63,,0.11466,0.11293,,,-0.6612,-0.9437,-1.1972,-0.536,-0.2825,-0.2535,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.087,0.185,0.0,2021-06-14,1999-01-01,1999-01-01,2021-09-08,2021-04-09,1999-01-01,9.15,-59.72,16.76,,,,2.0,10.0,6.0,0.0,0.0,0.0,5.0,-6.0,3.0,0.0,0.0,0.0,0.125,0.175,0.115,0.005,0.025,0.005,2021-09-08,2021-08-13,2021-08-09,2021-09-15,2021-09-07,2021-08-11,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,300100.0,200100.0,100.0,29930.07,66.53,-0.06,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,40.196,91.251,72.789,33.63,9.388,71.254,41.379,58.621,37.931,0.0,6.897,0.0,52.632,55.06,51.832,38.996,43.046,42.297,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-09-08,2021-06-17,2021-06-11,2021-09-15,2021-08-11,2021-06-15,2021-09-08,2021-08-13,2021-08-09,2021-09-15,2021-09-07,2021-08-11,2021-09-08,2021-08-13,2021-08-09,2021-09-15,2021-08-16,2021-08-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,-100,,p2n,,n2p,,p2n,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-10-07,0.10103,,,,,0.16014,0.21205,0.25327,0.2794,0.11257,0.1631,-0.05053,-0.04714,-0.0034,,,21.74,-0.81,,,,,,,11.0,1.0,,,,,,,0.145,0.0,0.04643,-0.04286,1.08333,52.0,,52.0,13.004,50.87719,23.39181,,,34.88733,35.35658,,,0.1204,0.11114,,,-0.6735,-0.9313,-1.1926,-0.5191,-0.2578,-0.2613,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.087,0.185,0.0,2021-06-14,1999-01-01,1999-01-01,2021-09-08,2021-04-09,1999-01-01,16.13,-59.72,16.76,,,,3.0,10.0,6.0,0.0,0.0,0.0,5.0,-6.0,3.0,0.0,0.0,0.0,0.125,0.175,0.115,0.005,0.025,0.005,2021-09-08,2021-08-13,2021-08-09,2021-09-15,2021-09-07,2021-08-11,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,200100.0,100.0,955000.0,66.53,-0.06,130.9,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,40.196,91.251,72.789,33.63,9.388,71.254,41.379,58.621,37.931,0.0,6.897,0.0,52.0,52.632,55.06,38.996,43.046,42.297,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-09-08,2021-06-17,2021-06-11,2021-09-15,2021-08-11,2021-06-15,2021-09-08,2021-08-13,2021-08-09,2021-09-15,2021-09-07,2021-08-11,2021-10-07,2021-09-08,2021-08-13,2021-09-15,2021-08-16,2021-08-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,955000,,,,,n2p,,p2n,n2p,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-10-08,0.10726,,,,0.175,0.16128,0.21059,0.25172,0.27836,0.12217,0.16398,-0.04181,-0.04607,0.00426,,,14.67,-0.81,,,,,,,10.0,1.0,,,,,,,0.025,0.0,0.035,-0.04286,0.81667,44.95413,,,-7.04587,59.64912,36.84211,,59.649,53.84615,40.78797,,,0.11359,0.10905,,,-0.6777,-0.9044,-1.1708,-0.4931,-0.2267,-0.2664,1.0,0.0,1.0,,,,,,-0.15,,,0.216,0.0,0.0,0.087,0.185,0.0,2021-06-14,1999-01-01,1999-01-01,2021-09-08,2021-04-09,1999-01-01,23.29,-59.72,16.76,,,,4.0,10.0,6.0,0.0,0.0,0.0,6.0,-6.0,3.0,0.0,0.0,0.0,0.175,0.125,0.175,0.005,0.025,0.005,2021-10-08,2021-09-08,2021-08-13,2021-09-15,2021-09-07,2021-08-11,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,100.0,955000.0,600000.0,-0.06,130.9,34.62,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,40.196,91.251,72.789,33.63,9.388,71.254,59.649,41.379,58.621,0.0,6.897,0.0,52.0,52.632,55.06,38.996,43.046,42.297,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-09-08,2021-06-17,2021-06-11,2021-09-15,2021-08-11,2021-06-15,2021-10-08,2021-09-08,2021-08-13,2021-09-15,2021-09-07,2021-08-11,2021-10-07,2021-09-08,2021-08-13,2021-09-15,2021-08-16,2021-08-11,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,n2p,,p2n,n2p,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-10-12,0.11319,,,0.095,,0.15618,0.20606,0.24861,0.27653,0.11799,0.15887,-0.04088,-0.04503,0.00415,,,8.67,-0.81,,,,,,,8.0,1.0,,,,,,,-0.0,-0.08,0.03464,-0.04857,0.71324,41.6309,41.631,,-10.3691,32.14286,47.55639,32.143,,69.23077,52.65475,,69.231,0.11119,0.10676,,,-0.7047,-0.9243,-1.2035,-0.4988,-0.2196,-0.2792,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.087,0.185,0.0,2021-06-14,1999-01-01,1999-01-01,2021-09-08,2021-04-09,1999-01-01,30.1,-59.72,16.76,,,,5.0,10.0,6.0,0.0,0.0,0.0,6.0,-6.0,3.0,0.0,0.0,0.0,0.175,0.125,0.175,0.095,0.005,0.025,2021-10-08,2021-09-08,2021-08-13,2021-10-12,2021-09-15,2021-09-07,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,955000.0,600000.0,670000.0,130.9,34.62,43.08,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,69.231,40.196,91.251,33.63,9.388,71.254,59.649,41.379,58.621,32.143,0.0,6.897,52.0,52.632,55.06,41.631,38.996,43.046,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-10-12,2021-09-08,2021-06-17,2021-09-15,2021-08-11,2021-06-15,2021-10-08,2021-09-08,2021-08-13,2021-10-12,2021-09-15,2021-09-07,2021-10-07,2021-09-08,2021-08-13,2021-10-12,2021-09-15,2021-08-16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,p2n,n2p,,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-10-13,0.11804,,,,0.12,0.1534,0.20269,0.24607,0.27497,0.1183,0.15599,-0.03769,-0.04356,0.00587,,,4.2,-0.81,,,,,,,7.0,1.0,,,,,,,0.025,0.0,0.03643,-0.04571,0.79687,44.34783,,44.348,2.71683,41.07143,44.2878,,,64.10256,62.39316,,,0.10646,0.10421,,,-0.7228,-0.9267,-1.2157,-0.4929,-0.2039,-0.289,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.087,0.185,0.0,2021-06-14,1999-01-01,1999-01-01,2021-09-08,2021-04-09,1999-01-01,35.68,-59.72,16.76,,,,6.0,10.0,6.0,0.0,0.0,0.0,6.0,-6.0,3.0,0.0,0.0,0.0,0.12,0.175,0.125,0.095,0.005,0.025,2021-10-13,2021-10-08,2021-09-08,2021-10-12,2021-09-15,2021-09-07,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,600000.0,670000.0,700000.0,34.62,43.08,-11.46,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,69.231,40.196,91.251,33.63,9.388,71.254,59.649,41.379,58.621,32.143,0.0,6.897,44.348,52.0,52.632,41.631,38.996,43.046,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-10-12,2021-09-08,2021-06-17,2021-09-15,2021-08-11,2021-06-15,2021-10-08,2021-09-08,2021-08-13,2021-10-12,2021-09-15,2021-09-07,2021-10-13,2021-10-07,2021-09-08,2021-10-12,2021-09-15,2021-08-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,700000,,p2n,n2p,,,p2n,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-10-14,0.12093,,,0.105,,0.14968,0.19885,0.24327,0.27328,0.11625,0.15221,-0.03596,-0.04204,0.00608,,,1.71,-0.81,,,,,,,6.0,1.0,,,,,,,-0.0,-0.015,0.03393,-0.04679,0.72519,42.0354,42.035,,-2.3126,51.28205,41.49878,,,38.21734,57.18356,38.217,,0.09993,0.10144,,,-0.7443,-0.9359,-1.236,-0.4917,-0.1916,-0.3001,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.087,0.185,0.0,2021-06-14,1999-01-01,1999-01-01,2021-09-08,2021-04-09,1999-01-01,39.0,-59.72,16.76,,,,7.0,10.0,6.0,0.0,0.0,0.0,6.0,-6.0,3.0,0.0,0.0,0.0,0.12,0.175,0.125,0.105,0.095,0.005,2021-10-13,2021-10-08,2021-09-08,2021-10-14,2021-10-12,2021-09-15,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,670000.0,700000.0,400000.0,43.08,-11.46,-10.15,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,69.231,40.196,91.251,38.217,33.63,9.388,59.649,41.379,58.621,32.143,0.0,6.897,44.348,52.0,52.632,42.035,41.631,38.996,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-10-12,2021-09-08,2021-06-17,2021-10-14,2021-09-15,2021-08-11,2021-10-08,2021-09-08,2021-08-13,2021-10-12,2021-09-15,2021-09-07,2021-10-13,2021-10-07,2021-09-08,2021-10-14,2021-10-12,2021-09-15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,n2p,,,p2n,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-10-15,0.1223,,,,0.15,0.1497,0.19694,0.24143,0.27206,0.12145,0.15205,-0.03061,-0.03976,0.00915,,,0.58,-0.81,,,,,,,5.0,1.0,,,,,,,0.045,0.0,0.03714,-0.03393,1.09474,52.26131,,52.261,10.22631,74.35897,55.57082,,74.359,45.74939,49.35643,,,0.09636,0.0988,,,-0.7512,-0.9173,-1.2236,-0.4724,-0.1661,-0.3063,1.0,0.0,1.0,,,,,,-0.15,,,0.216,0.0,0.0,0.087,0.185,0.0,2021-06-14,1999-01-01,1999-01-01,2021-09-08,2021-04-09,1999-01-01,40.57,-59.72,16.76,,,,8.0,10.0,6.0,0.0,0.0,0.0,5.0,-6.0,3.0,0.0,0.0,0.0,0.15,0.12,0.175,0.105,0.095,0.005,2021-10-15,2021-10-13,2021-10-08,2021-10-14,2021-10-12,2021-09-15,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,700000.0,400000.0,109700.0,-11.46,-10.15,-31.66,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,69.231,40.196,91.251,38.217,33.63,9.388,74.359,59.649,41.379,32.143,0.0,6.897,52.261,44.348,52.0,42.035,41.631,38.996,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-10-12,2021-09-08,2021-06-17,2021-10-14,2021-09-15,2021-08-11,2021-10-15,2021-10-08,2021-09-08,2021-10-12,2021-09-15,2021-09-07,2021-10-15,2021-10-13,2021-10-07,2021-10-14,2021-10-12,2021-09-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,p2n,,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-10-22,0.1226,,0.123,,,0.14857,0.19451,0.23932,0.27069,0.12353,0.15079,-0.02726,-0.03726,0.01,,,-0.49,,,,,,,,1.0,,,,,,,,-0.0,-0.015,0.03643,-0.035,1.04082,51.0,51.0,,-1.261,66.66667,64.10256,,,50.33369,44.76681,,,0.09234,0.0961,,,-0.7618,-0.9075,-1.2212,-0.4594,-0.1457,-0.3137,1.0,0.0,1.0,,,,,,-0.15,,,0.123,0.216,0.0,0.087,0.185,0.0,2021-10-22,2021-06-14,1999-01-01,2021-09-08,2021-04-09,1999-01-01,0.0,41.38,-59.72,16.76,,,0.0,9.0,10.0,6.0,0.0,0.0,0.0,5.0,-6.0,3.0,0.0,0.0,0.15,0.12,0.175,0.105,0.095,0.005,2021-10-15,2021-10-13,2021-10-08,2021-10-14,2021-10-12,2021-09-15,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,400000.0,109700.0,110000.0,-10.15,-31.66,-48.77,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,69.231,40.196,91.251,38.217,33.63,9.388,74.359,59.649,41.379,32.143,0.0,6.897,52.261,44.348,52.0,51.0,42.035,41.631,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-10-12,2021-09-08,2021-06-17,2021-10-14,2021-09-15,2021-08-11,2021-10-15,2021-10-08,2021-09-08,2021-10-12,2021-09-15,2021-09-07,2021-10-15,2021-10-13,2021-10-07,2021-10-22,2021-10-14,2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,p2n,,,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-10-25,0.12234,0.122,,,,0.14714,0.19198,0.23715,0.26929,0.12453,0.14925,-0.02472,-0.03475,0.01003,,,,,,,,,,,,,,,,,,,-0.0,-0.005,0.03643,-0.0275,1.32468,56.98324,,56.983,5.98324,64.10256,68.37607,,,67.15909,54.41406,,67.159,0.0861,0.09313,,,-0.7731,-0.9001,-1.2215,-0.4484,-0.127,-0.3214,1.0,0.0,1.0,,,,,,-0.15,,,0.123,0.216,0.0,0.122,0.087,0.185,2021-10-22,2021-06-14,1999-01-01,2021-10-25,2021-09-08,2021-04-09,0.0,-0.81,41.38,-59.72,16.76,,0.0,1.0,9.0,10.0,6.0,0.0,0.0,-1.0,5.0,-6.0,3.0,0.0,0.15,0.12,0.175,0.105,0.095,0.005,2021-10-15,2021-10-13,2021-10-08,2021-10-14,2021-10-12,2021-09-15,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,109700.0,110000.0,200000.0,-31.66,-48.77,-32.27,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,67.159,69.231,40.196,38.217,33.63,9.388,74.359,59.649,41.379,32.143,0.0,6.897,56.983,52.261,44.348,51.0,42.035,41.631,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-10-25,2021-10-12,2021-09-08,2021-10-14,2021-09-15,2021-08-11,2021-10-15,2021-10-08,2021-09-08,2021-10-12,2021-09-15,2021-09-07,2021-10-25,2021-10-15,2021-10-13,2021-10-22,2021-10-14,2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,p2n,,,,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-10-26,0.12299,,,0.1,,0.14352,0.18837,0.23444,0.26761,0.12075,0.1456,-0.02485,-0.03277,0.00792,,,,,,,,,,,,,,,,,,,-0.0,-0.03,0.02429,-0.02964,0.81928,45.03311,45.033,,-11.94989,48.71795,59.82906,48.718,,44.24242,53.91174,,,0.08245,0.08998,,,-0.7924,-0.9092,-1.2409,-0.4485,-0.1168,-0.3317,0.0,0.0,0.0,,,,,,-0.15,,,0.123,0.216,0.0,0.122,0.087,0.185,2021-10-22,2021-06-14,1999-01-01,2021-10-25,2021-09-08,2021-04-09,0.81,-0.81,41.38,-59.72,16.76,,1.0,1.0,9.0,10.0,6.0,0.0,1.0,-1.0,5.0,-6.0,3.0,0.0,0.15,0.12,0.175,0.1,0.105,0.095,2021-10-15,2021-10-13,2021-10-08,2021-10-26,2021-10-14,2021-10-12,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,110000.0,200000.0,490000.0,-48.77,-32.27,90.61,-0.051,-0.041,-0.014,-0.058,-0.053,-0.044,-0.04088,-0.03184,-0.02484,-0.04629,-0.03847,-0.02956,67.159,69.231,40.196,38.217,33.63,9.388,74.359,59.649,41.379,48.718,32.143,0.0,56.983,52.261,44.348,45.033,51.0,42.035,2021-09-08,2021-08-13,2021-06-17,2021-09-15,2021-09-07,2021-08-11,26.0,57.0,7.0,8.0,27.0,61.0,2021-10-25,2021-10-12,2021-09-08,2021-10-14,2021-09-15,2021-08-11,2021-10-15,2021-10-08,2021-09-08,2021-10-26,2021-10-12,2021-09-15,2021-10-25,2021-10-15,2021-10-13,2021-10-26,2021-10-22,2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-490000,,,,,,,,n2p,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
